totexp,food,hhincomepc
3034.5,1318.666626,7206.666667
2836.166748,1319.666626,6900
3558.916748,2217.166748,4122.5
1454.166626,895.666687,5334.437856
3859.416748,1558,6204.490591
1174.5,786,2200
3349.833252,1280,320
3949.25,2462.5,67.5
5082.166504,2704.666748,1397.062026
3205.833252,1471,1491.035362
5726.0625,1795.64563,520.9218006
3716.813721,1762.018555,5627.675389
8170.199707,3599.366211,342.8571429
2858.287842,2059.454346,4870.119841
3451.470947,1234.804199,2187.800125
2213.969482,1240.63623,1566.666667
3189.439209,1328.605957,5516.042602
5159.505859,3598.672607,12668.06726
2245.062256,1319.062256,1645.281607
4169.458008,2521.624756,4567.265375
2391.094482,1659.094482,7306.238089
3024.666748,1030.5,1933.695885
4779.625,2081.291504,5480
5476.045898,2393.045654,120
2790.526611,1692.109863,8100.862225
3826.437256,2587.437256,5642.701519
1395.333374,1082,3899.555556
2319.083252,1221.583374,4262.6
845.083313,446,2291.666667
1843.75,1467.5,5267.238095
1257.333374,865.333313,596
1862.5,1146.666626,12180
2055.833252,1158.333374,4768.34126
1065.416626,787,1072
2874.5,1047,3120
1327.5,983.333313,1397.822222
1265.333374,839.5,1747.777778
986.666687,746.666687,20525.83333
870.166687,671,6939.444444
2705.75,1074.333374,7279.680556
1500.166626,582.666687,20300
888.083313,651.666687,373.3333333
2430.333252,1364.5,2353.043962
1159.416626,467.75,3150
1120.75,265,510
2057,981,19931.66667
2665.166748,1144.5,5809.090909
7134.666504,3980.833252,2774.822032
1528.5,891.833313,1132.496827
3952.666748,2697,750
4918,3379.166748,500.531285
2499,1270,1002.219042
3802.166748,1958.333374,8264.571429
2208.666748,1408.333374,1644.628794
2355.416748,1296.833374,80
13811.58301,4882,6000
3779.166748,2849.166748,4108.957736
1576.916626,1051.333374,1244.73162
927.75,393.5833435,953.2979407
1124.5,854.5,150
2749.833252,931.5,1085.877142
1407.666626,608.5,950
1392.5,1142.333374,1372.809445
2574,1384,120
1733.545776,1387.045776,1300
1307.666626,800.166687,329.4625719
2389.833252,1082.333374,953.5646226
2377.5,1544.833374,2165.982625
2720.833252,1461.666626,1534.66949
5054.333496,3701,4083.333333
3025.666748,2231.5,2803.019578
1405.166626,761,915.2958216
6144.25,2813,2657.142857
3425.270752,2308.270752,938.1101761
2250.032471,1264.282471,1567.037015
2659.833252,1451.5,716.710598
2703.451416,1614.618042,342.8571429
2328.657227,1274.490479,13634
3408.344482,2219.094482,2925
3872.405029,2531.321533,2204.94443
1584.135742,1224.968994,8734.822981
4621.491211,1954.907959,3411.93697
1965.087036,608.0870361,1501.489259
4564.660156,2092.576904,6577.777778
9504.964844,6213.631348,4655
7580.845215,1918.345215,231.0446409
40,0,96
11475.11133,5927.61084,1845.454545
11986.63281,4944.966309,3381.516169
6744.422852,4749.089355,12676
2787.094482,1838.094482,6776
1478.094482,886.7611084,1389.285714
2081.089355,1185.672607,1395.446429
1821.833374,721.333313,453.5714286
1511.64978,781.2330322,1137.55102
3165.354004,1345.187378,4107.857143
2087.666748,1546.5,1566.428571
1405.031494,1125.614868,1480.714286
1718.991211,1223.241211,677.7777778
1065.166626,566,2217.142857
2006.416626,541,1280
3034.233398,1235,1688.294858
2671.615967,1829.532471,6340
2606.220459,1459.553711,1223.357143
2614.333252,2159.333252,108.877551
2864.5,1124.5,6800
4982.5,3430.833252,6600
3088.083252,1879,8880
6889,2037.333374,18426.66667
3596.5,2084.833252,2277.777778
1988.833374,1453.5,8600
10840.5,2451.5,12812.5
2048.75,1201.083374,7596.666667
5887.666504,3517.833252,15526.66667
3084.333252,1821.833374,3725
8159.166504,2432.666748,5913.6
2233.583252,1399.166626,9400
3668.833252,1037.166626,11666.66667
5561,3202.333252,9913.717036
2923.833252,1799.666626,10528.57143
7868.333496,2225.75,16816.25
2558.333252,1474.166626,6484.002386
2361.166748,1511.833374,4237.077008
5364.416504,3063.166748,566.2600678
4230.416504,1424.583374,2700
1961.333374,1616.333374,4848.853092
5151.5,3327.333252,680.2749209
2805.916748,1761.666626,7118.4
2434.166748,1698.333374,5500.693698
2273.833252,1700.5,2920.127694
4240.25,3226.083252,1447.986957
3781.666748,2761.666748,30200
930.166687,533.083313,8340
2611.666748,1845,2480
2808,2083,9506.015785
2506.833252,1828.833374,8920.321329
2415.25,1629.583374,7050.509338
3731.583252,1695.5,4200
3376.083252,2336.916748,10533.33333
6549.333496,3579.333252,335.7142857
2187,758.5,16076
1234.25,681.75,5200
3127.416748,2026.166626,8050
6354.833496,2736.083252,4970
7379.5,1150.5,2820
2257.166748,1013.75,8163.09527
2297.5,1112.5,2460
3684.166748,1055.416626,2971.428571
7691.333496,4648.25,3377.296867
2311.833252,1366,4783.333333
2198.833252,713.25,6000
1945.583374,1146,2766.666667
3542.5,2815,12333.45497
4703.583496,3107.5,14157.45455
6028.262695,3205.429199,9005.454545
4212.166504,3434.583252,6720
4715.583496,1259.166626,5100
2585,1783.333374,7380
6055.40332,3322.90332,4800
3090.416748,1620,6057.142857
3068.599121,1720.265747,3075
2278.744141,1082.077393,9726
3831.666748,2273.333252,360
6439.040527,2779.373535,8858.333333
1604.678589,765.833313,6452.054814
8429.449219,3511.116455,1460
2192.75,1290.333374,1800
4403.25,2265.333252,360
5847,2968.333252,480
5453.191895,2438.44165,10833.33333
4636.25,2295.666748,7944.285714
3998.406494,1742.406616,4773.333333
4923.511719,1951.845215,3622.5
4244.397461,1719.314331,7309.4
2516.321777,1228.488403,4080
4992.694824,2751.361572,3022
6432.79248,1292.375732,4000
10249.87793,4307.294434,12896.92308
3829.932373,2493.099121,13782
4502.951172,2007.868042,5798
3962.738037,1750.321289,6012.5
1500.908325,1010.908386,8173.333333
6746.666504,2196.166748,1166.666667
2744.96875,1296.46875,3714.285714
7604,938.833313,5142.857143
5553.890137,3259.890137,12740
4187.842285,2029.092163,3670.222222
1908.414673,1245.831299,2742.857143
787.833313,556.916626,1900
3164.112305,1847.112305,3363.483333
4178.20166,2764.034912,5130
2258.501465,1420.084839,3800
10919.08789,3928.587891,5075.714286
2854.96582,1551.46582,2836.8
3471.753174,992.5866089,4150
1833.914551,984.3311768,3881.333333
6441.496582,3165.91333,4151.111111
1538.727295,982.8939819,17187.83144
1455.016846,873.1001587,4368
3448.700195,1988.033569,1267.857143
12056.70801,4150.041016,6290.588235
6016.5,2514.5,25077.66667
2325.583252,1362.25,7130
25110.66602,6338.416504,186785.7143
5578.645996,3887.8125,3067.5
8530.583008,2082.083252,3635
4057.25,1598.166626,8480
1601.227539,728.2275391,12868.42014
5715,2024.5,4543.2
1541.166626,1199,16276.66667
3255.666748,2281.75,2205
1274.230835,487.1474915,5125
4217.5,2236.916748,3602.222222
1335.75415,1078.75415,9827.5
4041.583252,2604.25,1965
6829.9375,5138.4375,4580.833333
2930.25,1381.166626,2970
5790.358398,2629.19165,7450
2506.166748,1516.833374,5487.5
1722.583374,827.75,14920
3542.333252,2382.5,4022.666667
4937.25,1155.333374,8665.636364
1688.333374,943,12340
2879.166748,1191,10138.75
3017.05127,1917.80127,3971.555556
3380.25,1903,17257.8
2504.933105,1653.349854,4800
2804.833252,1456.916626,600
3589.666748,1991.333374,13496.625
1593.25,991.416687,2755
3282.75,1373.166626,5517.777778
3258.333252,1645.5,2733.333333
2748.916748,1179.166626,7567.025
4472.078613,1498.828491,6128.571429
2803.675049,1468.675049,5533.849972
3911.406738,876.1566772,3498.461538
3868.400391,1962.067139,3302
3548.408203,1523.408203,7153.6
17424.32617,4953.992188,15234.28571
4672.814941,2382.064697,750
8909.233398,3222.066895,5246.666667
5507.021973,2905.355225,2513.142857
2068.916748,592.833313,8921.666667
1300.971313,663.1380005,4800
2324.102783,1673.602783,2210.363636
46406.95313,2471.119141,4750
4932.103027,2957.769531,2294.117647
1317.793823,784.3771973,584.9462037
15160.0625,4460.729004,42430.7
6001.083496,3236.416748,3334
2109.666748,1575.5,7383.798881
4760.166504,2353.5,30045.28547
6031.75,4103.666992,11600
3056.583252,2541.75,4701.75
4072,2455.833252,3176
8487.166992,3143,4410
3156.833252,1196.666626,6235.2
2948,2039.75,5262.5
1881.083374,1193.333374,7941.666667
2377.916748,1432.5,2025.714286
2171.5,1331.916626,202
4958.083496,2207.583252,3658.333333
1798,1149.083252,5080
2673.083252,1648.5,853.3584019
4166.314453,1681.564331,12668.5
2910.841309,1852.841309,7375
2696.494629,1711.661255,3400
8226.806641,1772.640259,8886.857143
4482.227051,3408.810303,10630
5345.310547,2120.060547,5756.598503
21021.87695,2782.542969,4929.166667
3996.193848,1972.277222,6831
5500.262207,3109.012451,23246.66667
3899.740479,2194.323975,5289.475589
8457.175781,4085.508789,3025.555556
2008.587646,1029.004272,3150
6002.22998,2704.396729,14108.88889
3387.627441,1784.044067,2613
4159.647949,1493.647827,16776.66667
2872.320801,2068.570801,4059.428571
3646.608398,1535.69165,4383.333333
3390.833252,1631,3256.666667
2198.916748,1143.583374,10840
1494.833374,842,34660
20594,3507.333252,800
1093.845337,691.666687,9030.082222
4341.108398,1073.775024,5831.428571
7949.166504,3821.833252,5788
1359.708374,867.291687,12416.66667
4592.75,2748.083252,3525
2057.166748,1418.916626,3291.428571
2116.666748,1273.166626,3600
2503.5,1640,5233.6
3254.333252,1988.166626,13670.1
3243.166748,1649.833374,14446
3230,1703.916626,3937
4535.75,1812.666626,4928.571429
7112.583496,4754.5,1800
29115.36133,3016.0271,7554.666667
7069.4375,3910.104248,2680
6052.75,1699.166626,2233.333333
21134.875,5322.375,6520
12867.5,1632.833374,5972.367973
10557.60938,3463.442627,17973.2
21159.91602,2065.166748,24600
6246.666504,2830.333252,9336
5265.083496,2803.5,4728.333333
1411.166626,600.5,3450
12661.54199,2597.041748,5072
8082,4215.083496,3900
3795.166748,1893.333374,2505.714286
3700.477295,1926.894043,3877.714286
17141.19922,3217.032959,546.6666667
14872.55469,9127.22168,2476.166778
7201.649902,3832.399902,240
3774.150879,2973.734131,1485.116045
11161.85254,5383.603027,9125
3344.175293,1276.258545,13140
3976.310547,2171.893799,4307.277548
4607.996582,2533.496826,3816.25
7459.776855,2374.443359,228.7714501
5209.896484,2903.813232,1633.333333
5705,2454.166748,3462.5
3619.577881,1061.994629,425
9818.547852,6579.297363,2929.285714
2854.740479,2069.823975,3035
6352.42334,2431.92334,1566.140855
634.666687,270.5,31208
11666.01953,4050.519531,1200
3989.859375,1832.026123,1747.5
9521.756836,5422.256836,4376
22862.95508,6528.705078,7375
1525.554321,712.3875732,7918.719383
8072.383789,3021.633789,1199.757572
4185.32373,1980.40686,2041.428571
8274.720703,4142.886719,5523.5
27271.73047,2878.313232,81617.77778
24229.48438,6055.233887,19812.44444
5575.833496,0,1764.58943
4784.567383,2198.317627,9120
5992.057617,1511.640869,3220
5646.144531,1792.811035,7260
5319.25,2399.083496,4980
3870.51123,1896.677734,4544.666667
5224.383789,1537.300537,10824
1248.017944,881.1846313,43805.97467
1545.095337,1100,1455.616444
2886.25,1120.833374,2100
2073.051025,1106.134521,15302
3312.223633,1295.973755,5989.714286
2793.643311,1888.143311,6650
5846.407227,4217.82373,5250
3533.997314,2563.997314,1360
2564.614746,1616.614868,9195
4703.410645,2597.577148,3236.222222
1855.147583,986.230957,2440
7309.866699,3966.449951,6446.666667
9304.172852,5842.839844,2649.230769
1873.083374,1140.25,4552
5576.083496,3262.916748,12947.66667
6664.083496,3030.166748,820
8007.333496,1955.833374,8325.428571
15069,4415.666992,3087.142857
7083.333496,3142.916748,5220
3337.333984,1575.50061,32180
8425.333008,1681.166626,1752.857143
3713.833252,2231.083252,5222
3542.166748,2175.083496,11715.5
6644.333496,2630.333252,8567.142857
3307.166748,1885.916626,3337.5
6049.5,3192.833252,3418.181818
12078.33301,2640.25,40253.77778
3580.083252,2620.333252,2197.777778
2460.5,1444.666626,3289.333333
32064.33398,3958.583252,9329.236744
6602.833496,1754,7955
4505.583496,1759.916626,5004.444444
7840.583496,2440.333496,10718.44444
9580.333008,4591.833496,28485
5038.25,2166.75,28048.45714
13112.87598,2247.709229,23514.28571
2791.333252,1418.666626,4266.666667
6901.583496,2001.333374,13355.625
4385.75,1488.666626,13143.6
2396.833252,970.666687,1441.6
5364.666504,1843.5,5325
6078.333496,2689.416748,10315.3
3971.166748,1834,11553.33333
5597.5,2514.75,6162.857143
4171.166504,1832.916626,2825.454545
2500.58667,1142.33667,1942.857143
13124.41699,4475.5,24077.09091
3335.77124,1354.187988,10576.25
3428,1408.75,9182.5
2984.166748,1090.416626,29452
7499.083496,1662.333374,6436.444444
4949.833496,1677.75,3498.181818
8201.083008,3840.5,31828.92696
2974.75,1359.666626,6780
17182.58398,2239.833252,11760
6062.916504,1285.166626,51473.33333
2810.416748,1430.333374,12532.8
3212.75,1859.083374,14720
1460.416626,420.4166565,11700
3698,1432.416626,8800
5180.416504,2413,3831.25
2315.291748,1448.625,4318.533333
16783.85352,6075.1875,761.9047619
6239.583496,2070.916748,2630.555556
5407.5,2802.333252,1696
8083.5,2215.416748,4500
4065,1808.166626,4480
3186.083252,1724.25,5700
2835.126221,2284.959473,16800
6374.833496,3641.833252,8604
9603,2444.666748,7248
3003,1367.666626,400
2646.215576,1275.715576,20118.66667
5144.083496,3387.666748,3650
6369.152832,2572.319336,2287.5
2947,1122.5,10599.33333
1113.5,629.166687,31599
3121.5,2372.5,400
2981.25,2049.25,1886
4169,2790.166748,2329.090909
4348.784668,2812.284668,2821.818182
4396.527832,3432.111084,607.5
9055.583008,3642.5,480.3571429
4943,3454.5,4236
7034.847168,3416.180664,1800
6094.388672,3051.388916,2043.333333
2430.833252,1636.5,1381
1570.3125,674.479187,1912.5
2448.25,1437.5,4160
2486.638916,1906.638916,1264.5
3920.083252,1854.833374,1677.5
5033.583496,3081.416748,3682.6
2798.333252,1484.666626,4660
5970.839844,2902.166748,21476.02652
5584.583496,2286.083252,7108.888889
3960.666748,2304,3666.666667
6677.333496,1813,13800
14530.64844,4397.31543,2955
2018.666626,1222.166626,5150
3996.583252,2963.916748,1352.727273
12669.66699,3150.166748,15402.66667
5390.333496,2761.166748,3791
5745.833496,3131.083252,1600
4430.416504,2728.75,1840
10751.58301,5631.333496,4000
7377.666504,4073,750
4645.25,3655.583252,6690
4777.166504,3016.666748,1354.285714
2744,523.333313,87005
8260.833008,2125.833252,124506
5756.654785,3072.321533,3616
11220,2147.5,20320
5102.333496,3774.916748,1752
8295.5,3216.666748,1333.333333
5824.25,2194.833252,4371.428571
6762.75,3045.333252,4140
7854,2458.666748,7341
2189.5,1248.5,34404
10881.16699,6053.416504,4279.375
5211.666504,2825,18811.93515
9171,4351.166504,11509.09091
2391.583252,1367.583374,2816.2
4756.666504,1622,1714.285714
6942.738281,2912.738037,7677.5
16992,4656.25,7134.285714
8263.666992,2429.333252,2571.428571
4284.166504,2735.833252,3626.666667
2246.833252,1493.083374,5306.666667
3185.75,2256.75,4845.714286
3808.833252,2661.5,491.3333333
10528.16699,1454.333374,4951.2
6484.805664,2303.638916,1867.5
2924.577881,2008.744385,1805
5781.833496,2243.5,981.8181818
6645.083496,3609.166748,1827.692308
4368.666504,2176.333496,2010
4173.333496,3086,2409.6
8642.5,1679.5,2705.454545
7647.166504,2499.583252,3702.857143
9418.666992,3997.666748,5625
15711.66699,2785,31933.33333
18580.58398,2290.583252,62042.4
21299.83398,4792.333496,22649.42222
20778.5,2723.333252,16783.33333
15823,3203.5,31773
18152,3115,28285.71429
16668.41602,2985.083252,23200
10587.66699,2606.5,23828.57143
28383.91602,3744.25,51886.66667
13274.66699,3730.166748,22061.66667
40987.16797,2105.5,60000
20677.75,3243.333252,57852.4983
24690.83398,4184.833496,47700
28456.66602,4045,51504
44532.41797,4818.75,49145.45455
15075.33301,2501.666748,24000
5704.916504,621.166626,56831.53318
97987.5,2737.5,134050
30810.66602,2342.333252,230025
55413,4751.333496,70000
20498.5,7522.5,14866.66667
8306.583008,2529.25,47828
26674.16602,5625.5,17644.44444
12604.33301,4366,33440
61677.57422,14024.90625,113850
57120.33203,3360,113000
34763.33203,5283.333496,60314.28571
42541.33203,5922.166504,45075
21119,810.666626,94404
23378.07617,4496.666504,30855.24409
20920,3641.166748,33700
2285.947998,1934.114624,2493.333333
3147,1610.083374,592.5
4656.25,2948.25,6486.571429
2860.75,1785,1130
2250,1554.333374,4433
3571.666748,2306.166748,4045.390266
1365.690552,880.416687,3916.503902
2064.166748,1355,297.7611504
1818.25,1238.083374,2271.196083
8975.166992,1369.166626,1390.71118
1237.5,935,1702.121087
1447.583374,579,1312.70031
2465.083252,1556.583374,4043.333333
2199.583252,1843.333374,2325.777778
3757.416748,2606.75,3076.877364
3134.25,1938.416626,3278
2966.540283,1839.706909,1376
7845.25,4426.833496,1840.461538
3835.833252,2127.583252,7002.857143
4378.5,2571.083252,3404
1751.229126,1243.229126,1771.428571
3624.666748,2213.083496,1625.216477
4882.916504,3522.333252,2593.459694
3223.833252,2168.416748,6580.919388
2133.666748,1674.166626,3405.996177
3201.833252,1810.666626,2976.444444
2951.166748,2018.333374,2993.9534
2963.666748,2297.833252,2051.971216
2954.166748,1739.083374,11139.14286
49350.41797,12755.66699,14851.43243
4616.416504,1147.583374,3197.920927
4414.166504,2721.083252,8468
6082.75,2530.333252,11927.27273
6344.416504,3464.833252,1464.859518
4769.25,1969.75,7825
1140.520142,574.1034546,652.7662233
13723.83301,3706.166748,7086.416461
4738.166504,2836.75,6950.199373
5602.083496,2025.666626,1611.445449
3341.916748,2901.75,3856.8
3115,2003.916626,1758.181818
8945.5,2590.333252,9150.625
3956,2707.583252,7070.714286
2181.083252,1711.416626,48
1623.606079,1405.272705,1427.142857
4548.333496,3693.166748,1352.727273
2460.75,1724.083374,5321.671071
3920.666748,1947,3021.679323
2774.5,1928.75,1033.631105
1850.583374,1385,2847.856081
3348.916748,1632,7144.682899
1736.666626,1323.333374,9578.767712
5312.333496,2456.916748,3391.164979
2669.583252,1186.25,4480.457498
3399.583252,2583.333252,3305.772078
1033,522,1626.210266
3374,1905.666626,6130.920878
1893.583374,1363.166626,2294.851242
1958.416626,1345.75,2880
2425.583252,1755.583374,7222.191328
2017.25,1493.666748,4634.67882
1608.333374,1222.083374,5418.75124
2290.333252,1683.333374,816
5111.75,3509,2503.333333
7801.666504,3023.25,6820.094844
1285.34375,1027.34375,3455
4346,1997.166626,3604.473642
3225.25,2068,388.8888889
2483.333252,1391.083374,624.5814246
1849,1067,1135.842519
8348,4081.083252,2698.553712
1887.083374,1037.833374,455.7142857
5730.833496,2999.083252,1440.850875
5164.833496,3313.333252,1111.428571
2451,1524.583374,1784.875383
1919.583374,1265.833252,3550
5414.666504,3057.5,623.3493739
2711.166748,2219.25,1733.333333
1131.166626,830.5,1899.59586
3873,2034,2178
1356.833374,864.416687,4218.571429
3789.694336,2252.194336,2156.299133
5638.333496,2161.583252,1342.857143
4934.583496,3284.916748,1462.181818
2635.083252,1686.416626,3270
4500.833496,1656.583374,3544
9653.916992,4130.75,4747.282878
4171.916504,1748,2201.666667
2949.5,1904.666626,1492.936962
2668.5,929.333313,3692.857143
3779.083252,1983,9566.428571
3491.833252,2422.166748,9641.238202
1766.916626,1333.583374,4441.873422
5489.916504,4016.833252,9779.932599
2926.095215,1745.511963,5302.571429
2864.543945,2172.377441,4600
3762.820801,3109.487549,1144.222096
5885.160156,2775.4104,6826
1955.001709,1287.335083,3900
1921.567017,1241.817017,1695.555556
5655.48291,2128.649414,23457.16667
13891.00293,7873.919434,3785.764706
9300.866211,3318.532471,1447.142857
3556.022705,1948.689453,9543.333333
1830.377563,1298.627563,2757.777778
5136.605957,2459.356201,12533.33333
4432.296387,2773.963135,8328
6450.054688,3548.637939,3969.230769
2369.149658,1861.48291,338.4
4953.041992,2970.95874,1861.782168
3733.574463,1846.407715,10738.75
5029.8125,2391.729004,4984
3206.904053,1686.320679,3613.5
3404.442627,2396.775879,4042.857143
1639.670166,849.6702271,1158.498965
5134.085938,2803.585938,2775
4198.485352,1207.568848,2475
2254.708496,1204.125122,1733.333333
5005.986328,2045.653076,23218.57143
3598.935303,2736.352051,3825.714286
1935.404053,1336.070679,3945
2157.172363,1515.755737,1992
1841.026611,1154.276611,5219.5
3518.195801,2655.529297,2665.714286
2303.766357,1590.766357,2575
3771.75,1496.25,240
5266.333496,3163,3346.666667
2810.5,1492,3600
6549.666504,3576.333252,4022.202822
73981.5,17066.16602,4190.909091
3093.666748,1504.833374,2918
6907.916504,2327.083252,7217.142857
2903,2030.166626,6728.5
3972.416748,1568.416626,54061.33333
5535,3828.333252,3225
4257.916504,2184.833252,340.9338489
2305.083252,1742.583374,5368
2999.479248,1618.0625,5868.8
3331.166748,1812.166626,3336.571429
2315.416748,1799.583374,1626.666667
1791.083374,1348.916626,7748
4967.25,2030.916626,885.7142857
5234.944336,2294.194092,1305.714286
6129.5,3509.166748,738
80769.17188,64103.00781,894.4444444
9391.333008,4114,6824.32
22659.33398,9835.833008,480
3861.333252,1701.166626,1059.333333
4034.833252,3148.166748,631.8128856
12234.5,2610.666748,320
8719.916992,6223.666504,1070.909404
8119.083496,3004.416748,3542.857143
2305.333252,1760,433.3333333
24368.41602,4591.5,1421.366714
7355.416504,4774.75,1375.069006
8945.925781,4237.842773,480.9312274
242513.6719,183616.3281,692.3076923
4762.583496,3216.916748,1520.009076
3859.333252,2870.666748,303.4268418
1654.624146,1224.624146,1601.428571
6564.583496,2561.583252,3685.555556
2148.666748,1500.833252,3370
2236.6521,1682.485474,900
5234.822754,3651.822998,3930
3692.25,2005.25,3280
4052.333252,2767.5,4892.576142
8771.833008,2821,8000
5629.625,3280.208252,2541.561525
7582,4303.833496,3477.811824
7635.583496,4161.75,5319
7442.583496,4311.583496,1200
18986.08398,10558.33301,2188.235294
7701.5,5395.833496,4892.870115
3597.138916,1884.805542,3000
4044.416748,3528.333252,4160.147512
5332.25,2347.166748,1944
10315.66699,2049.166748,1839.479256
8245.083008,4606.416504,3558.414513
9192.75,3060.333252,4087.5
7781.194336,5162.861328,2613.333333
1292.635498,789.0522461,1168.5
4415.166504,2368,581.3636364
2081.666748,1509.833374,5540.237333
2910.666748,1121,1949.959262
3014.631836,1969.298584,290
4136.381836,2065.381836,595
3066.583252,1121.833374,2800
5833,3483.833252,1438.568338
6729.75,3645.583252,941.884526
4461,2775.166748,2341.421975
3636,1829.166626,16500.1942
16283.55566,9101.972656,1788.132327
3770.5,1848.666626,600
11454.34766,5983.347168,6992.366453
2425.5,1772.5,4488
5404.166504,4106.583008,3287.052632
3745.583252,2387.666748,2128.571429
2992.416748,576.583313,16100
3704.958252,2211.958496,4440
3786,2694.666748,2845.714286
24331.91602,8944.666992,2711.111111
5094.875,2326.541748,3415.993796
3496.5,1707,2085.714286
7530.25,2232.666504,4412.760581
11478.08301,6615,3839.896345
7254.291992,3817.70874,4806.363636
8003.70459,3459.371094,6938.666667
6146.640625,4546.474121,2745.230769
1378.766357,686.8496704,4261.25
3070.859619,2275.859619,240
7229.165039,2237.164795,2500
4743.448242,2799.697998,1107.692308
5204.178711,3486.678711,7847.657143
3600.04126,2818.54126,2087
4105.618164,2109.951416,3066.666667
7579.760742,2570.677246,31189.36842
2786.342285,1388.425659,3733.333333
4201.837891,2035.421021,450
4071.785645,2174.868896,7612.666667
6685.429688,2402.679688,4810
5404.046387,3536.463135,266.6666667
1534.773926,766.25,4409.699573
5240.055176,2431.555176,434.5706717
1817.425293,1493.175293,2474.279051
4777.257813,3012.091309,2511.828337
7351.91748,6107.084473,801.3333333
3294.773438,1938.106689,3433.333333
1715.983643,965.1503296,428.1911317
3239.045898,2045.62915,8.571428571
2481.796387,1827.379761,1208.585465
1392.583374,866.25,9491.159261
3354.302002,1828.71875,1196.14798
1816.905762,912.71521,3953.888553
3770.283203,2674.449951,3327.266787
1824.699707,989.2830811,4006.828555
1449.031372,1132.864624,1393.11351
3238.844238,2897.177734,2361.442199
4050.416748,1794.333374,2900
2415.166748,1877.333374,939.544647
4265.083496,2384.25,4199.733112
22107.44531,8551.196289,973.3333333
2427,1331.5,1702.222222
3312.166748,2174.833252,1955.6
1961.75,1424.75,120
3840.595947,1851.929321,126.1538462
8700.132813,4139.46582,3668.571429
1887.166626,1389.333374,2480
11348.5,2409.5,2069.587854
1181.25,960.416687,200
4845.04541,2661.378906,80
8781.333008,4991.5,1511.111111
3357.333252,1935.666626,446.6666667
2609.333252,1953.833374,240
3641.583252,1880.333374,738.3246369
1743.5,1095.833374,1317
1438.666626,1167.333374,1922.857143
3396.166748,1933.833374,508.8666667
2853.166748,2144,241.407867
1330,1078.333374,1354.831117
6166.5,3959,530.148378
1238.75,931.25,3180
834.166687,462.1666565,930
3841.015137,2154.848389,1968
5082.833496,3003.666748,922.5
7545.083496,5070.666504,2675.648711
1818.166626,1230,5040
2947.833252,2078,1352
5133.166504,1248.5,2320.13354
3159.416748,2084.75,2602.857143
14922.16699,8199.166016,9511.578396
5720.361328,2953.194336,8611.714729
4376.25,2784.416748,675.6261443
2433.916748,1241.333374,3047.777778
12905.83301,7827.333496,6400
3623.966553,1682.216675,4870
4880.75,1840.916626,8306.009297
5049.916504,3275.25,2234.391634
4883.111328,3166.111084,1371.764596
6104.666504,2478.416748,9672.394312
17996.83398,7114.166504,6800
11235.33301,2122,4323.561969
6413.416504,2354.833252,1088.735092
3661.75,2452.916748,646.2763959
2501.333252,1918,3498.174775
3189.083252,1483.333374,3100
3751.833252,2807.083252,2931.428571
881.666687,709.25,5540.13354
3572.25,2091.416748,2084.711356
16468.75,6188.666504,3402.272727
3809.916748,1644.916626,287.5169007
5178.916504,2082.166504,4686.666667
4928.583496,2919.5,5426.913915
8158.416504,1799.166626,13650
3495.916748,2462.5,4240.833333
1912.75,646.25,34905.85855
3501.916748,2413.583496,5180
1098.166626,698.916687,116.6666667
2996.166748,2046.833374,9240
3192.666748,2436.333252,4380
4727.984863,2276.901611,3692.857143
8240.333008,2076.416748,4160
3379.523926,2321.416504,452.0548144
2155.940674,1318.666626,2304.109629
3337.357178,2254,4252.054814
2440.023926,1664.333374,8856.164443
8313.047852,5443.416504,5333.032828
1847.190552,1158.666626,678.0822216
3242.665771,2341.083252,1168.353766
11086.80957,5262.833496,4807.421664
3235.520264,1815.333374,5278.024731
2452.345215,1491.416626,1169.520555
2629.011963,2000.583374,271.2328886
3471.285889,2360,1838.760019
4430.857422,2300.166748,339.0411108
9097.762695,4890.333496,1994.680378
2606.773926,1600.166626,580.8363285
12567.62793,3527.5,5275.725747
4028.047852,2426,5162.739753
3861.841553,2817.75,7452.326535
3495.377441,2052.5,5274.245254
1846.190552,1120.166626,13278.08222
4308.482422,3022.666748,4128.713762
4039.148926,2629.166748,3580.427931
3639.690674,2047.333374,6480.065777
1528.758301,943,7144.653071
5285.839355,3425.083252,6071.478685
5686.69043,3615.166748,301.3698763
4511.44043,3288.916748,2326.027407
3761.190674,2708,2919.041111
2961.902588,2097.416748,4781.211323
4927.94043,2600.916748,5488.541111
2398.428711,1767.333374,4015.232889
3284.511963,2504.416748,2442.020555
3363.416748,1916.083374,2468.571429
2569.666748,882.166687,1837.5
2933.25,1719.166626,5260
10194.25,3986.666748,4430.833333
10240.87305,5910.539551,3108
2880.583252,1681.5,3188.571429
5918.43457,3165.43457,4746
3851.25,806,8457.142857
4399.916504,2875.166748,4279.333333
4317.166504,2281,3457.714286
6048.166504,2261.25,3137.142857
2863.416748,1745.5,4862.857143
5646.333496,1380,10760
5511.666504,3077.75,3808
3049.226074,1865.344849,7020
1823.416626,877.166687,4714.105339
1959.5,872.166687,2959.333333
4491.916504,1488.25,9793.333333
6793,1766.416626,12908.57143
4623.166504,2308.583252,6747.692308
2683.25,1104.166626,4330
2401.916748,1537.75,2421.428571
6739.04834,1881.833374,12052.5
3040,1333.333374,3272.727273
3096.666748,1547.5,3120
8340.916992,1675,7605
