"wage","age","educ","exper","union","female","married","urban"
9.4375,23,5,11,0,0,0,1
18.6333332061768,52,10,35,0,0,1,1
8.12777805328369,50,10,33,0,0,1,1
9.89999961853027,28,6,15,0,1,0,1
7.41666650772095,42,6,29,1,0,1,1
3.875,53,0,46,1,0,0,1
1.86805558204651,42,5,30,0,1,0,1
2.13888883590698,22,8,7,0,0,0,1
3.69047617912292,51,6,38,1,1,0,1
9.27083301544189,23,3,13,0,0,0,1
7.94642877578735,46,8,31,1,1,0,1
7.94642877578735,27,9,11,1,0,0,1
7.21875,37,4,26,0,0,1,1
4.53749990463257,40,8,25,0,1,0,1
7.69999980926514,46,2,37,1,0,0,1
8.66250038146973,36,8,21,0,0,1,1
4.53749990463257,37,7,23,0,0,1,1
3.44444441795349,40,6,27,1,0,1,1
8.66250038146973,38,10,21,1,0,1,1
4.53749990463257,37,2,28,1,0,1,1
7.69999980926514,41,6,28,1,1,0,1
6.92999982833862,46,9,30,1,0,1,1
7.69999980926514,41,10,24,0,1,1,1
7.58522748947144,43,6,30,1,0,1,1
4.53749990463257,54,1,46,0,0,1,1
5.30555534362793,38,5,26,1,0,1,1
1.71111106872559,40,8,25,1,1,1,1
7.41666650772095,43,8,28,1,0,1,1
7.2554349899292,33,7,19,1,0,1,1
17.4777774810791,41,7,27,0,0,1,1
7.58522748947144,42,2,33,1,0,1,1
3.69047617912292,39,8,24,1,1,1,1
0.914285719394684,24,10,7,1,1,0,0
9.08333301544189,24,10,7,0,1,0,0
17.7738094329834,42,9,26,0,0,1,0
23.8687496185303,36,10,19,0,0,1,0
11.9375,42,12,23,0,0,1,0
15.0357141494751,44,6,31,0,0,1,0
15.0357141494751,54,2,45,0,0,1,0
24.9027786254883,25,10,8,0,0,0,0
12.375,37,12,18,0,0,1,0
15.8263893127441,38,12,19,0,0,0,0
22.125,40,5,28,0,1,0,0
44.690788269043,52,10,35,0,0,1,0
40.0855255126953,29,10,12,1,0,0,0
3.29069757461548,25,8,10,1,0,1,0
3.16666674613953,24,11,6,1,1,1,0
8.125,32,9,16,0,0,1,0
8.66250038146973,55,6,42,0,0,1,0
9.75,26,4,15,0,0,0,0
0.5,52,1,44,0,0,1,0
3.375,32,3,22,0,1,0,0
6.875,48,9,32,0,0,1,0
2.93452382087708,23,4,12,0,1,0,0
7.5,47,6,34,0,0,1,0
0.875,31,12,12,0,0,1,0
12.6625003814697,34,10,17,0,0,1,0
5.16249990463257,25,8,10,0,0,0,0
3.7261905670166,50,2,41,1,0,1,0
1.45624995231628,24,1,16,0,1,0,0
3.0625,52,3,42,0,1,0,0
2.53125,32,6,19,0,1,1,0
4.0625,53,1,45,0,0,1,0
8.66250038146973,56,1,48,0,0,1,0
6.4375,33,6,20,0,0,1,0
9.3214282989502,35,10,18,0,0,1,0
5.26875019073486,30,8,15,0,1,1,0
2.625,42,0,35,0,1,0,0
15.0055551528931,42,8,27,1,0,1,1
15.0055551528931,41,6,28,1,0,1,1
14.0885419845581,35,10,18,1,0,1,1
14.0885419845581,39,9,23,1,0,0,1
7.69999980926514,41,6,28,1,0,1,1
4.15555572509766,38,8,23,1,1,1,1
3.22916674613953,35,8,20,0,0,1,1
1.68124997615814,33,9,17,0,1,1,1
31.3687496185303,30,10,13,0,1,0,1
7.41666650772095,40,8,25,1,1,0,1
7.41666650772095,22,9,6,1,0,0,1
8.5,30,9,14,1,0,0,1
14.8833332061768,32,10,15,0,0,0,1
4.03333330154419,24,9,8,0,1,0,1
7.88888883590698,33,9,17,1,0,1,1
15.0722217559814,30,10,13,1,0,1,1
5.65079355239868,29,10,12,0,1,1,1
14.1614580154419,31,10,14,1,0,1,1
31.4187507629395,31,10,14,1,0,1,1
7.41666650772095,21,9,5,1,1,1,1
12.5601854324341,32,10,15,0,0,1,1
7.41666650772095,28,10,11,0,1,1,1
7.41666650772095,28,9,12,1,1,0,1
17.0562496185303,51,6,38,0,1,1,1
8.97500038146973,29,8,14,1,0,0,1
8.92500019073486,45,7,31,1,0,1,1
7.41666650772095,54,8,39,0,0,1,1
7.97777795791626,43,10,26,0,0,1,1
7.60555553436279,28,8,13,0,1,1,1
6.953125,41,7,27,1,0,1,1
6.953125,39,8,24,1,1,1,1
7.93333339691162,46,7,32,0,0,1,1
4.53749990463257,30,9,14,1,0,1,1
7.84444427490234,44,9,28,0,1,0,1
7.69999980926514,36,10,19,0,1,0,1
7.41666650772095,55,7,41,1,0,1,1
8.34375,27,10,10,1,0,0,1
17.625,52,12,33,0,0,1,1
8.66250038146973,37,12,18,0,1,1,1
16.6041660308838,43,6,30,1,0,1,1
13.953125,47,12,28,1,1,0,1
4.27083349227905,40,8,25,0,1,0,1
3.20512819290161,42,5,30,1,1,0,1
10.4947919845581,52,7,38,1,0,1,1
7.703125,48,10,31,1,0,0,1
7.21875,53,8,38,0,0,1,1
7.21875,54,7,40,1,0,1,1
7.69999980926514,52,0,45,1,0,1,1
13.953125,47,6,34,1,0,1,1
6.01666688919067,21,5,9,0,0,0,1
6.66145849227905,55,0,48,1,0,1,1
3.4375,31,10,14,1,1,0,1
7.07142877578735,45,11,27,0,1,0,1
6.328125,30,8,15,1,0,0,1
4.61458349227905,44,6,31,1,0,1,1
26.8250007629395,52,13,32,1,1,0,1
9.82499980926514,54,12,35,0,1,0,1
5.61979150772095,31,10,14,1,0,1,1
5.61979150772095,28,10,11,1,1,1,1
3.97435903549194,38,3,28,1,1,0,1
7.75657892227173,39,10,22,1,0,1,1
0.552083313465118,33,12,14,1,1,1,1
3.57291674613953,29,10,12,0,0,1,1
4.61458349227905,31,10,14,1,0,1,1
4.52040815353394,31,9,15,1,0,1,1
7.41666650772095,37,5,25,1,1,1,1
3.01874995231628,39,5,27,1,1,0,1
7.73571443557739,40,6,27,1,0,1,1
7.2554349899292,36,5,24,1,0,1,1
9.89999961853027,37,12,18,0,1,1,1
7.2554349899292,41,7,27,0,1,0,1
8.34375,45,6,32,0,0,1,1
9.5357141494751,45,6,32,1,0,1,1
9.5357141494751,46,6,33,1,1,0,1
4.42857122421265,25,12,6,0,0,0,1
6.953125,54,6,41,1,0,0,1
9.5357141494751,51,8,36,1,0,1,1
8.66250038146973,25,10,8,0,1,0,1
9.5357141494751,33,9,17,0,1,0,1
1.02142858505249,28,7,14,1,1,0,1
4.53749990463257,40,9,24,0,1,0,1
5.18571424484253,52,9,36,1,1,0,1
9.5357141494751,38,8,23,0,1,1,1
9.5357141494751,31,3,21,1,0,0,1
5.18571424484253,49,5,37,0,0,1,1
9.89999961853027,47,10,30,0,1,0,1
8.25,30,8,15,1,0,1,1
3.78125,36,12,17,1,1,0,1
4.53749990463257,34,12,15,1,0,0,1
4.53749990463257,32,12,13,1,1,0,1
4.03333330154419,30,13,10,1,0,0,1
4.53749990463257,25,13,5,1,1,0,1
1.92499995231628,28,12,9,1,0,0,1
8.71249961853027,37,10,20,1,0,1,1
19.7000007629395,49,6,36,1,0,1,1
26.7900009155273,30,10,13,1,0,1,1
18.6357135772705,44,8,29,0,0,1,1
3.38928580284119,40,7,26,0,1,1,1
8.47500038146973,42,5,30,0,0,0,1
4.03333330154419,56,10,39,1,1,1,1
8.66250038146973,26,10,9,1,0,0,1
4.53749990463257,25,8,10,1,0,0,1
7.36875009536743,23,10,6,1,1,0,1
7.16874980926514,49,7,35,1,1,0,1
4.03333330154419,52,7,38,1,1,1,1
8.66250038146973,52,6,39,0,0,1,1
10.1000003814697,32,9,16,0,0,1,1
8.22500038146973,26,8,11,0,1,1,1
4.28749990463257,51,8,36,1,1,0,1
8.96875,38,10,21,0,0,1,1
19.6625003814697,32,10,15,1,1,0,1
9.9285717010498,33,10,16,1,0,1,1
15.2419357299805,33,10,16,1,1,1,1
6.13000011444092,53,10,36,1,0,1,1
7.91249990463257,42,10,25,1,1,1,1
3.96250009536743,34,7,20,0,1,0,1
1.92499995231628,24,6,11,0,1,0,0
7.69999980926514,44,7,30,1,0,0,0
4.53749990463257,35,6,22,0,1,0,0
5.11111116409302,46,6,33,1,0,1,0
7.74444437026978,30,7,16,1,1,0,0
7.69999980926514,42,7,28,0,0,1,0
4.53749990463257,38,7,24,0,1,1,0
7.75555562973022,33,5,21,1,0,1,0
8.72500038146973,40,7,26,0,0,1,0
8.71249961853027,45,5,33,1,0,1,0
4.59999990463257,52,6,39,1,0,0,0
8.72500038146973,48,6,35,1,0,1,0
4.06666660308838,42,6,29,1,1,1,0
8.66250038146973,44,9,28,1,0,1,0
4.53749990463257,39,8,24,0,1,1,0
9.28750038146973,46,7,32,1,0,1,0
4.57499980926514,44,6,31,1,1,1,0
8.75,50,8,35,1,0,0,0
8.72500038146973,46,9,30,1,0,0,0
8.69999980926514,50,7,36,0,0,1,0
8.66250038146973,46,6,33,1,1,1,0
14.9277782440186,26,10,9,0,0,0,0
8.66250038146973,27,8,12,0,0,1,0
8.66250038146973,30,6,17,1,0,1,0
4.53749990463257,28,6,15,0,1,1,0
8.66250038146973,34,6,21,1,0,0,0
1.97500002384186,28,4,17,1,1,0,0
8.66250038146973,47,7,33,1,0,1,0
4.03333330154419,43,7,29,1,1,1,0
8.66250038146973,45,7,31,1,0,1,0
4.53749990463257,46,7,32,0,1,0,0
1.92499995231628,42,8,27,0,0,0,0
8.66250038146973,45,8,30,0,0,1,0
4.53749990463257,26,9,10,0,1,0,0
4.53749990463257,22,5,10,0,1,0,0
1.79999995231628,45,2,36,0,1,0,0
8.36666679382324,48,2,39,0,0,1,0
8.34375,44,2,35,0,0,1,0
4.69999980926514,45,3,35,0,0,1,0
8.66250038146973,59,8,44,1,0,1,0
4.44444465637207,52,8,37,0,1,0,0
7.69999980926514,33,11,15,1,0,0,0
30.4562492370605,56,6,43,1,0,1,0
4.03333330154419,58,6,45,0,1,0,0
5.98888874053955,42,12,23,1,1,0,1
2.67499995231628,31,8,16,1,0,0,1
15,26,9,10,1,0,0,1
5.73750019073486,46,2,37,1,1,0,1
8.15625,43,6,30,1,0,0,1
2.26250004768372,48,8,33,0,0,0,1
10.222222328186,51,5,39,1,0,1,1
4.23999977111816,34,8,19,0,1,0,1
32.1785697937012,23,3,13,1,0,0,1
6.4226188659668,34,8,19,1,0,0,1
5.03846168518066,30,10,13,1,1,0,1
7.91319465637207,28,10,11,1,1,0,1
5.03846168518066,25,10,8,1,0,0,1
6.48295450210571,35,8,20,0,1,0,1
3.28749990463257,45,6,32,1,0,0,1
4.72916650772095,32,9,16,1,0,0,1
9.24374961853027,42,13,22,1,1,0,1
9.24374961853027,40,13,20,1,1,0,1
5.16249990463257,34,12,15,1,1,0,1
10.4937496185303,29,13,9,1,1,0,1
4.60638284683228,38,8,23,0,1,0,1
7.86702108383179,28,12,9,1,0,0,1
4.52142858505249,31,8,16,0,0,0,1
7.72727251052856,27,10,10,0,0,0,1
12.6611108779907,27,10,10,0,0,0,1
15.4777774810791,41,5,29,0,1,0,1
7.74324321746826,34,9,18,1,0,0,1
4.64583349227905,31,8,16,0,0,1,1
4.28703689575195,47,1,39,1,0,0,1
5.42999982833862,43,8,28,0,0,1,1
6.36666679382324,45,5,33,1,1,1,1
2.03749990463257,35,5,23,0,1,0,1
2.17499995231628,44,8,29,1,0,1,1
28.8799991607666,52,6,39,1,0,1,1
3.0625,40,4,29,0,1,1,1
3.28571438789368,45,5,33,0,0,1,1
3.86999988555908,53,9,37,0,0,1,1
7.41666650772095,37,8,22,0,0,1,1
9.08749961853027,37,8,22,0,0,1,1
6.06818199157715,42,4,31,0,0,0,1
8.34375,38,6,25,0,0,1,1
7.41666650772095,29,8,14,0,1,1,1
3.63000011444092,22,10,5,0,1,0,1
4.53749990463257,28,10,11,0,0,0,1
7.41666650772095,46,5,34,0,1,0,1
2.52999997138977,24,10,7,0,1,0,1
2.9300000667572,36,5,24,1,0,1,1
2.52999997138977,35,8,20,0,0,1,1
2.19166660308838,31,9,15,0,1,1,1
24.5727272033691,30,10,13,1,0,0,1
5.53999996185303,21,10,4,0,1,0,1
6.41249990463257,39,6,26,1,0,0,1
8.53750038146973,34,7,20,1,1,0,1
12.09375,29,7,15,0,0,0,1
8.16250038146973,36,9,20,1,0,1,1
18.84375,32,8,17,0,1,1,1
11.0375003814697,30,5,18,0,0,0,1
12.5625,23,10,6,0,0,0,1
8.875,49,6,36,1,1,0,1
9.125,29,9,13,1,1,0,1
15.8125,32,8,17,0,0,0,1
12.375,30,7,16,0,1,0,1
10.2555551528931,39,6,26,1,0,0,1
20.4937496185303,41,8,26,1,0,0,1
10.125,34,8,19,0,0,0,1
10.25,29,8,14,1,0,0,1
15.96875,36,6,23,0,1,0,1
9.1875,26,7,12,0,0,0,1
8,40,8,25,0,1,0,1
8.41250038146973,30,9,14,0,0,0,1
41.3562507629395,27,8,12,0,0,0,1
13.75,35,7,21,1,0,0,1
12.0375003814697,33,4,22,0,0,0,1
16.4375,35,6,22,1,1,0,1
13.53125,48,5,36,1,0,0,1
9.01875019073486,40,8,25,1,1,0,1
6.9375,41,5,29,1,0,0,1
4.875,38,7,24,1,1,0,1
7.91228055953979,50,8,35,0,0,1,1
15.25,46,9,30,1,0,1,1
79.9214248657227,25,12,6,1,0,0,1
10.7875003814697,52,8,37,1,0,0,1
24.9416675567627,32,13,12,1,0,0,1
22.8687496185303,28,13,8,1,0,0,1
22.3250007629395,25,13,5,1,0,0,1
13.6625003814697,42,12,23,1,0,1,1
38.0476188659668,34,6,21,1,1,1,1
9.14444446563721,45,5,33,1,1,1,1
10.4750003814697,58,5,46,1,0,1,1
6.25,32,8,17,1,1,0,1
11.84375,25,10,8,1,1,0,1
1.89534878730774,51,2,42,1,0,1,1
10.3666667938232,37,9,21,1,1,0,1
10.2875003814697,48,7,34,0,0,1,1
1.61111116409302,43,8,28,0,1,1,1
6.23999977111816,32,6,19,1,0,0,1
2.875,35,9,19,1,0,0,1
2.41071438789368,34,10,17,0,1,1,1
1.25,30,12,11,1,0,0,1
4.06632661819458,32,12,13,1,0,1,1
4.06632661819458,35,12,16,1,1,1,1
1.79861116409302,48,6,35,1,1,1,1
2.83333325386047,33,9,17,0,1,0,1
1.875,44,8,29,0,1,0,1
5.77604150772095,31,10,14,1,1,0,1
5.140625,25,10,8,0,1,0,1
2.29166674613953,27,10,10,0,1,0,1
5.53888893127441,27,10,10,0,1,0,1
3.75,36,9,20,1,1,1,1
2.40000009536743,31,12,12,1,0,1,1
3.51041674613953,56,8,41,1,1,0,1
6.53645849227905,33,8,18,1,1,0,1
6.43229150772095,29,5,17,1,0,0,1
5.10416650772095,33,8,18,1,1,0,1
4.19791650772095,31,7,17,0,0,0,1
0.625,33,0,26,0,0,0,1
5.625,28,10,11,1,0,0,1
10.828125,41,1,33,1,0,1,1
7.70833349227905,48,8,33,1,1,0,1
6.25,42,7,28,0,1,0,1
5.13541650772095,31,9,15,1,0,0,1
5,42,0,35,1,0,1,1
10.4739580154419,59,3,49,1,1,1,1
3.02604174613953,36,6,23,1,0,0,1
11.6666669845581,35,12,16,0,1,0,1
4.72395849227905,49,9,33,0,0,1,1
2.60416674613953,45,9,29,0,1,0,1
5.72916650772095,33,9,17,0,0,0,1
6.18229150772095,24,3,14,0,0,0,1
6.18229150772095,41,3,31,0,0,0,1
7.09375,31,5,19,1,0,0,1
4.91249990463257,35,8,20,1,0,1,1
4.91249990463257,38,10,21,1,0,0,1
3.375,36,6,23,1,1,0,1
6.78749990463257,34,10,17,1,1,0,1
9.67500019073486,58,6,45,1,0,1,1
6.13749980926514,22,9,6,1,0,1,1
16.7437496185303,35,12,16,1,0,0,1
8.34375,52,6,39,1,0,1,1
8.34375,26,10,9,1,0,0,1
6.67500019073486,25,10,8,0,0,0,1
3.09999990463257,44,6,31,0,0,0,1
7.59375,28,9,12,1,1,0,1
4.91249990463257,24,7,10,1,0,0,1
6.16249990463257,35,5,23,1,0,0,1
2.70000004768372,36,8,21,1,0,1,1
15.7333335876465,58,8,43,1,1,0,1
1.53174602985382,44,8,29,1,0,1,1
15.8111114501953,25,10,8,1,0,0,1
5.60227251052856,28,9,12,1,0,0,1
5.91111087799072,28,6,15,1,0,0,1
2.41249990463257,35,8,20,1,0,0,1
2.9300000667572,35,10,18,1,0,1,1
6.30555534362793,40,6,27,1,1,0,1
6.75,26,5,14,1,0,0,1
19.9611110687256,49,8,34,1,0,1,1
6.78749990463257,39,10,22,0,0,1,1
6.16249990463257,37,10,20,0,1,1,1
1.92499995231628,42,10,25,0,0,0,1
6.30555534362793,36,6,23,1,0,0,1
3.81111121177673,34,9,18,1,0,0,1
6.74375009536743,31,9,15,0,0,0,1
6.52777767181396,37,8,22,1,1,0,1
6.06481504440308,24,10,7,1,1,0,0
5.48333311080933,30,9,14,0,0,0,0
1.35714280605316,15,1,7,0,0,0,0
8.10833358764648,33,10,16,0,1,0,0
5.23000001907349,33,8,18,0,0,0,0
2.84375,26,10,9,0,1,0,0
15.625,40,6,27,1,0,1,0
10.9875001907349,40,2,31,1,0,0,0
6.11111116409302,40,0,33,0,0,1,0
9.35000038146973,43,4,32,1,0,1,0
6.625,28,10,11,0,0,0,0
6.86666679382324,24,9,8,1,1,0,0
7.53333330154419,30,8,15,1,0,0,0
4.82999992370605,37,4,26,1,1,1,0
8.7277774810791,29,10,12,0,1,0,0
8.91666698455811,28,10,11,0,1,0,0
6.19999980926514,30,8,15,1,1,0,0
5.77777767181396,25,8,10,0,0,0,0
9.30208301544189,46,4,35,1,0,1,0
40.9375,41,6,28,0,1,1,0
5.02500009536743,46,8,31,1,0,0,0
9.0892858505249,36,8,21,1,0,0,0
4.82142877578735,32,8,17,1,0,1,0
5.2738094329834,31,10,14,0,1,1,0
8.16860485076904,40,5,28,1,0,1,0
4.96825408935547,40,5,28,1,1,1,0
6.73333311080933,44,6,31,1,0,0,0
6.82999992370605,38,5,26,1,1,0,0
5.62857151031494,46,4,35,0,1,0,0
4.55000019073486,49,6,36,0,1,0,0
10.2674417495728,56,2,47,1,1,0,0
12.9418601989746,28,9,12,1,1,0,0
8.95535755157471,41,6,28,0,1,0,0
19.2708339691162,42,8,27,1,0,0,0
4.86875009536743,36,10,19,0,0,1,0
4,38,5,26,0,1,0,0
6.74375009536743,30,10,13,0,0,1,0
7.41666650772095,40,8,25,1,0,1,0
8.66250038146973,38,10,21,1,0,1,0
10.828125,36,10,19,1,1,1,0
20.9296875,26,12,7,1,0,0,0
20.9296875,40,12,21,1,0,1,0
20.9296875,46,12,27,1,0,1,0
20.9296875,40,12,21,1,1,1,0
10.828125,34,10,17,1,1,0,0
8.66250038146973,36,8,21,0,1,0,0
8.66250038146973,26,9,10,0,0,0,0
10.828125,36,11,18,1,0,0,0
4.53749990463257,40,4,29,0,0,1,0
20.9296875,28,12,9,1,1,1,0
4.53749990463257,38,8,23,0,1,0,0
4.53749990463257,28,6,15,1,1,0,0
16.7437496185303,37,12,18,1,1,1,0
20.9296875,37,12,18,1,1,1,0
20.9296875,29,12,10,1,1,0,0
20.9296875,26,12,7,1,1,0,0
8.66250038146973,43,6,30,0,0,1,0
5.60416650772095,34,1,26,0,1,0,0
22.3250007629395,34,12,15,0,0,1,0
41.6083335876465,47,12,28,0,0,1,0
22.3250007629395,46,12,27,0,1,1,0
2.83333325386047,54,6,41,1,0,1,0
2.92105269432068,40,7,26,1,1,1,0
4.42857122421265,24,10,7,0,1,0,0
7.21875,41,6,28,1,1,0,0
7.43888902664185,35,7,21,1,1,0,0
7.41666650772095,37,10,20,0,0,0,0
17.625,29,10,12,1,0,0,0
22.9937496185303,24,10,7,0,0,0,0
9.89999961853027,23,10,6,0,0,0,0
8.47500038146973,56,2,47,1,0,1,0
11.5500001907349,32,10,15,1,0,0,0
7.63541650772095,30,4,19,0,1,0,0
7.63541650772095,30,10,13,1,1,0,0
7.21875,25,4,14,1,0,0,0
13.953125,56,13,36,1,0,1,0
6.97395849227905,28,9,12,1,0,0,0
3.25,21,2,12,1,1,0,0
6.953125,31,7,17,1,0,0,0
6.69500017166138,21,5,9,1,0,0,0
26.0052089691162,26,8,11,0,0,1,0
3.63000011444092,23,10,6,0,1,0,0
2.20000004768372,21,12,2,1,0,0,0
8.7828950881958,38,5,26,0,1,0,0
8.25,42,8,27,0,1,0,0
8.66250038146973,30,10,13,0,1,0,0
8.34375,46,8,31,1,0,1,0
19.1357135772705,48,12,29,1,1,1,0
19.1357135772705,22,12,3,1,1,0,0
35.6642875671387,48,13,28,1,1,0,0
8.66250038146973,25,8,10,1,1,0,0
16.7437496185303,39,12,20,1,0,1,0
3.875,34,8,19,1,0,1,0
7.94642877578735,25,9,9,1,1,0,0
7.94642877578735,28,5,16,1,1,0,0
9.89999961853027,25,10,8,1,1,0,0
21.8250007629395,49,12,30,0,0,1,0
20.0750007629395,45,12,26,0,1,1,0
7.6875,42,10,25,0,0,1,0
4.5,40,10,23,0,1,1,0
8.34375,28,6,15,1,0,0,0
3.875,26,6,13,1,0,0,0
8.34375,29,8,14,1,0,0,0
3.875,25,6,12,1,0,0,0
2.65625,35,8,20,1,0,0,0
4.09999990463257,36,6,23,1,0,1,0
4.1875,34,8,19,1,1,1,0
3.7428572177887,33,10,16,1,1,0,0
8.18571472167969,36,10,19,1,1,0,0
8.18571472167969,33,10,16,1,1,0,0
17.3687496185303,33,8,18,0,0,1,0
3.27500009536743,28,10,11,1,1,1,0
2.55714297294617,34,10,17,0,1,0,0
3.35714292526245,38,7,24,0,0,0,0
4.09999990463257,36,5,24,0,0,0,0
4.01428556442261,34,6,21,0,0,0,0
3.65714287757874,31,9,15,0,0,0,0
5.01875019073486,34,12,15,0,0,1,0
17.4375,34,8,19,1,0,0,0
3.02500009536743,30,10,13,0,1,0,0
3.90000009536743,34,6,21,1,0,0,0
2.5,28,7,14,1,1,0,0
3.55714297294617,20,7,6,1,1,0,0
3.47499990463257,24,5,12,1,1,0,0
6.99285697937012,34,12,15,0,0,1,0
4.53749990463257,34,10,17,0,0,1,0
3.72857141494751,38,2,29,1,1,0,0
3.82857131958008,30,8,15,0,1,0,0
7.36875009536743,54,4,43,1,0,1,0
3.37777781486511,54,7,40,0,0,0,0
7.44285726547241,36,10,19,0,1,0,0
16.7437496185303,45,8,30,1,0,1,0
1.5,51,10,34,0,1,1,0
1.99285709857941,32,13,12,0,1,0,0
3.17499995231628,24,6,11,0,1,0,0
3.84999990463257,57,5,45,0,1,1,0
15.3785715103149,30,7,16,1,0,1,0
2.97142863273621,58,12,39,1,0,1,0
2.26874995231628,57,11,39,1,1,1,0
4.75,45,3,35,0,1,0,0
8.92500019073486,48,5,36,1,0,1,0
22.5416660308838,38,9,22,1,0,1,0
2.20000004768372,42,12,23,1,0,1,0
18.5714282989502,53,7,39,0,0,1,0
4.49375009536743,58,9,42,1,0,1,0
4.53749990463257,27,10,10,0,0,0,0
4.0625,33,5,21,0,1,1,0
2.625,47,8,32,0,1,1,0
8.34375,50,8,35,0,1,0,1
8.66250038146973,30,10,13,0,0,0,1
1.99285709857941,33,12,14,0,1,0,1
3.15878367424011,32,6,19,0,1,0,1
8.81578922271729,42,8,27,0,1,0,1
5.49375009536743,30,13,10,0,0,0,1
11.7437496185303,28,10,11,0,0,0,1
7.69999980926514,57,7,43,1,0,1,1
14.8833332061768,22,12,3,0,1,0,1
6.41666650772095,36,8,21,0,1,0,1
8.66250038146973,30,10,13,0,1,0,1
8.66250038146973,33,8,18,1,1,0,1
4.03333330154419,48,0,41,1,0,1,1
14.8833332061768,43,10,26,1,0,1,1
16.7437496185303,33,10,16,1,1,1,1
3.42142868041992,59,8,44,1,0,1,1
9.5357141494751,40,7,26,0,1,0,1
8.66250038146973,33,8,18,1,0,0,1
14.8833332061768,53,5,41,1,0,1,1
8.66250038146973,31,10,14,1,1,1,1
8.66250038146973,28,10,11,1,1,0,1
8.66250038146973,42,10,25,1,0,1,1
8.66250038146973,48,9,32,1,1,1,1
16.7437496185303,30,10,13,1,0,1,1
19.2437496185303,34,7,20,0,0,1,1
4.03333330154419,33,5,21,0,1,1,1
8.66250038146973,25,10,8,1,1,0,1
4.53749990463257,23,10,6,0,1,0,1
4.53749990463257,56,4,45,0,0,1,1
1.92499995231628,48,4,37,0,1,1,1
6.1875,52,8,37,0,0,1,1
16.7437496185303,48,12,29,0,1,1,1
8.66250038146973,27,10,10,1,1,0,1
3.02500009536743,45,7,31,0,1,0,1
0.794444441795349,57,5,45,1,1,0,1
2.58333325386047,30,7,16,0,0,0,1
9.89999961853027,29,12,10,1,1,0,1
4.84999990463257,46,10,29,0,0,1,1
19.1357135772705,58,11,40,0,1,1,1
19.1357135772705,31,12,12,0,1,0,1
19.1357135772705,27,10,10,0,0,0,1
5.18571424484253,28,9,12,1,1,0,1
3.875,34,10,17,1,0,0,0
0.858333349227905,33,8,18,0,1,0,0
9.78645801544189,49,8,34,1,0,1,0
14.1357145309448,44,8,29,0,1,1,0
1.88333332538605,39,10,22,0,0,0,0
5.390625,49,6,36,0,0,0,0
6.99375009536743,39,10,22,0,0,1,0
4.72272729873657,39,12,20,0,1,1,0
25.3312492370605,43,12,24,0,0,0,0
2.38333344459534,50,11,32,0,1,0,0
19.2749996185303,52,12,33,0,1,1,0
9.32499980926514,46,11,28,0,1,0,0
2.81818175315857,24,10,7,1,1,0,0
11.4916667938232,48,11,30,0,1,0,0
5.390625,26,7,12,1,0,0,0
9.32499980926514,54,11,36,0,1,1,0
4.88333320617676,39,11,21,0,0,1,0
3.875,52,8,37,1,1,1,0
7.15833330154419,39,11,21,0,1,1,0
35.5875015258789,49,8,34,0,0,1,0
5.49375009536743,60,8,45,1,0,1,0
4.84999990463257,24,10,7,1,0,0,0
1.91250002384186,48,7,34,1,0,1,0
8.34375,48,8,33,1,0,1,0
8.7828950881958,25,10,8,0,1,0,0
8.34375,23,10,6,1,0,0,0
2.32500004768372,59,12,40,0,1,1,0
8.34375,26,10,9,0,0,0,0
5.21875,48,8,33,1,0,1,0
5.99166679382324,26,12,7,0,0,0,0
5.99166679382324,33,12,14,0,0,0,0
8.15833377838135,30,12,11,0,1,0,0
9.15833377838135,26,12,7,0,1,0,0
8.34375,45,8,30,1,0,1,0
6.49166679382324,58,12,39,0,0,1,0
7.89166688919067,55,12,36,0,1,1,0
9.89999961853027,28,10,11,1,1,0,0
8.66250038146973,50,8,35,0,0,1,0
5.18571424484253,28,10,11,0,1,0,0
8.34375,26,10,9,0,0,0,0
19.6625003814697,48,8,33,1,0,1,0
5.65833330154419,45,12,26,0,0,1,0
5.99166679382324,42,12,23,0,1,1,0
3.99166655540466,46,12,27,0,1,1,0
9.94166660308838,48,13,28,0,0,1,0
5.65833330154419,46,12,27,0,1,1,0
8.35833358764648,45,10,28,0,0,1,0
2.32500004768372,40,12,21,0,1,1,0
5.99166679382324,24,12,5,1,0,0,0
6.49166679382324,26,13,6,0,1,0,0
9.32499980926514,24,12,5,0,0,0,0
6.66447353363037,26,13,6,1,1,0,0
5.91447353363037,24,12,5,1,0,0,0
6.45625019073486,52,10,35,1,0,1,0
3.99166655540466,26,12,7,0,1,0,0
18.2749996185303,29,13,9,0,1,0,0
6.49166679382324,26,12,7,0,1,0,0
1.21666669845581,24,12,5,0,1,0,0
2.32500004768372,25,12,6,0,0,0,0
5.65833330154419,40,12,21,0,1,0,0
0.595833361148834,35,6,22,0,1,0,0
3.09999990463257,33,3,23,0,0,0,0
2.5,33,5,21,0,1,1,0
6.14285707473755,36,6,23,0,1,1,0
1.92499995231628,47,5,35,0,0,1,0
8.45121955871582,30,10,13,1,1,0,0
4.53749990463257,44,1,36,0,0,0,1
1.29999995231628,46,6,33,0,1,1,1
1.92499995231628,58,10,41,0,0,1,1
0.893750011920929,36,8,21,0,0,0,1
4.53749990463257,33,2,24,1,0,0,1
0.893750011920929,56,6,43,0,1,0,1
13.5500001907349,31,12,12,0,0,1,0
5.4277777671814,40,12,21,0,0,1,0
